cbsa_name,doy,post,pre,pm25_diff,excess_mort_rate,pop,excess_mort
"San Francisco-Oakland-Hayward, CA",235,35.20909090909091,16.50377358490566,18.705317324185252,12.719615780445972,1.48315,18.865098144768442
"San Francisco-Oakland-Hayward, CA",236,48.72727272727273,11.62156862745098,37.10570409982175,25.23187878787879,1.48315,37.42266102424243
"San Francisco-Oakland-Hayward, CA",237,34.14545454545455,11.290740740740741,22.854713804713807,15.54120538720539,1.48315,23.049938770033673
"San Francisco-Oakland-Hayward, CA",238,29.636363636363637,10.168627450980392,19.467736185383245,13.238060606060607,1.48315,19.63402958787879
"San Francisco-Oakland-Hayward, CA",239,10.918181818181818,9.295833333333334,1.6223484848484837,1.103196969696969,1.48315,1.6362065856060595
"San Francisco-Oakland-Hayward, CA",240,10.59,7.815384615384615,2.7746153846153847,1.8867384615384617,1.48315,2.7983161492307693
"San Francisco-Oakland-Hayward, CA",241,27.2,8.092156862745098,19.107843137254903,12.993333333333336,1.48315,19.271062333333337
"San Francisco-Oakland-Hayward, CA",242,19.20909090909091,7.218,11.99109090909091,8.15394181818182,1.48315,12.093518807636366
"San Francisco-Oakland-Hayward, CA",243,15.572727272727272,9.771153846153846,5.801573426573427,3.9450699300699306,1.48315,5.851130466783218
"San Francisco-Oakland-Hayward, CA",244,21.71818181818182,14.574,7.144181818181819,4.858043636363637,1.48315,7.205207419272727
"San Francisco-Oakland-Hayward, CA",245,17.945454545454545,13.333333333333334,4.612121212121211,3.136242424242424,1.48315,4.651517951515151
"San Francisco-Oakland-Hayward, CA",246,15.309090909090909,16.10377358490566,-0.7946826758147516,-0.5403842195540312,1.48315,-0.8014708552315613
"San Francisco-Oakland-Hayward, CA",247,20.90909090909091,17.536538461538463,3.3725524475524473,2.293335664335664,1.48315,3.40136079055944
"San Francisco-Oakland-Hayward, CA",248,17.263636363636365,9.334615384615384,7.929020979020981,5.391734265734268,1.48315,7.99675067622378
"San Francisco-Oakland-Hayward, CA",249,21.48,9.05,12.43,8.4524,1.48315,12.536177060000002
"San Francisco-Oakland-Hayward, CA",250,34.00909090909091,10.25576923076923,23.753321678321676,16.15225874125874,1.48315,23.956222552097902
"San Francisco-Oakland-Hayward, CA",251,26.2,9.576923076923077,16.623076923076923,11.303692307692309,1.48315,16.76507124615385
"San Francisco-Oakland-Hayward, CA",252,20.527272727272727,8.648,11.879272727272728,8.077905454545455,1.48315,11.98074547490909
"San Francisco-Oakland-Hayward, CA",253,28.89090909090909,9.33404255319149,19.556866537717603,13.298669245647972,1.48315,19.72392129168279
"San Francisco-Oakland-Hayward, CA",254,95.0909090909091,9.639130434782608,85.45177865612649,58.10720948616602,1.48315,86.18170774940714
"San Francisco-Oakland-Hayward, CA",255,141.62727272727273,8.27659574468085,133.35067698259186,90.67846034816247,1.48315,134.48975846537718
"San Francisco-Oakland-Hayward, CA",256,104.87272727272727,7.463636363636364,97.4090909090909,66.23818181818181,1.48315,98.24115936363636
"San Francisco-Oakland-Hayward, CA",257,97.73636363636363,7.165217391304348,90.57114624505928,61.58837944664032,1.48315,91.34480497628458
"San Francisco-Oakland-Hayward, CA",258,103.75454545454545,6.420833333333333,97.33371212121212,66.18692424242424,1.48315,98.16513669015151
"San Francisco-Oakland-Hayward, CA",259,24.581818181818182,7.4222222222222225,17.15959595959596,11.668525252525255,1.48315,17.30617322828283
"Seattle-Tacoma-Bellevue, WA",214,3.43,13.497727272727273,-10.067727272727273,-6.846054545454546,0.729711,-4.9956413084181825
"Seattle-Tacoma-Bellevue, WA",215,4.25,15.714942528735632,-11.464942528735632,-7.79616091954023,0.729711,-5.688944380758621
"Seattle-Tacoma-Bellevue, WA",216,3.9050000000000002,14.077528089887641,-10.172528089887642,-6.9173191011235975,0.729711,-5.047643838600002
"Seattle-Tacoma-Bellevue, WA",217,5.66,8.146153846153846,-2.4861538461538455,-1.6905846153846151,0.729711,-1.233638190276923
"Seattle-Tacoma-Bellevue, WA",218,5.861904761904762,8.981395348837209,-3.1194905869324465,-2.121253599114064,0.729711,-1.5479020850631227
"Seattle-Tacoma-Bellevue, WA",219,3.3047619047619046,10.596629213483146,-7.291867308721241,-4.958469769930445,0.729711,-3.6182499342857146
"Seattle-Tacoma-Bellevue, WA",220,4.938095238095238,12.28876404494382,-7.3506688068485815,-4.998454788657035,0.729711,-3.647427442285714
"Seattle-Tacoma-Bellevue, WA",221,4.542857142857143,12.225925925925926,-7.683068783068784,-5.224486772486773,0.729711,-3.8123654672380956
"Seattle-Tacoma-Bellevue, WA",222,4.928571428571429,10.931034482758621,-6.002463054187192,-4.081674876847291,0.729711,-2.9784430560591137
"Seattle-Tacoma-Bellevue, WA",223,4.6571428571428575,7.534117647058824,-2.876974789915966,-1.9563428571428572,0.729711,-1.4275649026285715
"Seattle-Tacoma-Bellevue, WA",224,6.257142857142857,6.132941176470588,0.124201680672269,0.08445714285714293,0.729711,0.06162930617142862
"Seattle-Tacoma-Bellevue, WA",225,6.585714285714285,9.772093023255813,-3.186378737541528,-2.166737541528239,0.729711,-1.581092218166113
"Seattle-Tacoma-Bellevue, WA",226,7.519047619047619,16.919047619047618,-9.399999999999999,-6.3919999999999995,0.729711,-4.664312711999999
